claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
ASPCLM0002300,2025-01-14,ASPDLR000044,Vijaya Geetha Paints,ASP0019,Rate difference,59,44116.26,40467.80,Settled,damaged in transit,duplicate suspected
ASPCLM0002301,07/06/2025,ASPDLR000852,Balaji Priya Sales,ASP0019,Rate difference,38,76522.99,3501.02,Settled,leakage,duplicate suspected
ASPCLM0002302,2024-05-26,ASPDLR000736,Modern Meena Tyres,ASP0009,Expiry,7,47830.39,7269.91,Pending photo,wrong SKU billed,complete
ASPCLM0002303,2026-02-19,ASPDLR000502,Shree Ganesh Paints,ASP0008,Scheme claim,3,81067.80,7743.94,Settled,wrong SKU billed,manual approval
ASPCLM0002304,27/08/2025,ASPDLR000878,Vijaya Prakash Chemicals Ltd,ASP0023,Scheme claim,34,24982.74,3901.21,Settled,batch issue,manual approval
ASPCLM0002305,2025-02-28,ASPDLR000014,Sri Sanjay Stores,ASP0008,Expiry,55,73910.59,62615.15,Settled,damaged in transit,photo missing
ASPCLM0002306,2024-09-19,ASPDLR000706,Shree Prakash Fertilisers,ASP0001,Scheme claim,14,32831.64,2522.06,Pending photo,rate difference,invoice missing
ASPCLM0002307,02/06/2025,ASPDLR000689,Mahalakshmi Geetha Paints,ASP0015,Service complaint,38,67381.97,25823.97,Rejected,damaged in transit,duplicate suspected
ASPCLM0002308,13/08/2025,ASPDLR000236,City Manoj Depot,ASP0014,Damaged stock,20,17044.85,12633.82,Settled,damaged in transit,invoice missing
ASPCLM0002309,2024-10-24,ASPDLR000501,Star Farida Paints,ASP0018,Rate difference,51,52033.11,15652.05,Credit note raised,warranty defect,photo missing
ASPCLM0002310,28/11/2024,ASPDLR000450,Sree Hari Paints,ASP0012,Scheme claim,28,11648.99,5463.35,Credit note raised,dealer says slow moving,duplicate suspected
ASPCLM0002311,2024-04-14,ASPDLR000936,Sree Meena Associates,ASP0014,Shade complaint,17,33028.97,30182.09,Credit note raised,damaged in transit,photo missing
ASPCLM0002312,2025-05-15,ASPDLR000139,Vijaya Farida Services,ASP0019,Rate difference,46,21375.95,8109.96,Approved,warranty defect,photo missing
ASPCLM0002313,11/05/2025,ASPDLR000134,Lucky Arun Paints,ASP0014,Damaged stock,42,13714.77,2816.89,Credit note raised,rate difference,manual approval
ASPCLM0002314,01/09/2025,ASPDLR000495,Murugan Revathi Enterprises,ASP0016,Scheme claim,23,5433.63,2595.34,Open,dealer says slow moving,complete
ASPCLM0002315,2026-01-26,ASPDLR000463,Kaveri Geetha Associates,ASP0015,Return,16,55091.36,27965.60,Rejected,expired stock,manual approval
ASPCLM0002316,2025-06-11,ASPDLR000737,Prime Revathi Paints,ASP0020,Expiry,56,75281.05,37411.65,Pending photo,dealer says slow moving,photo missing
ASPCLM0002317,2024-06-24,ASPDLR000615,City Karthik Paints,ASP0019,Service complaint,8,71890.76,4994.63,Pending photo,rate difference,manual approval
ASPCLM0002318,2026-02-25,ASPDLR000869,New Anand Tyres,ASP0007,Service complaint,14,82447.96,3056.95,Rejected,leakage,photo missing
ASPCLM0002319,2025-01-18,ASPDLR000451,Star Anand Associates,ASP0005,Damaged stock,49,73695.78,9357.46,Open,rate difference,photo missing
ASPCLM0002320,2024-12-07,ASPDLR000674,Star Meena Paints,ASP0021,Damaged stock,38,2230.64,2088.39,Credit note raised,damaged in transit,manual approval
ASPCLM0002321,2024-04-03,ASPDLR000821,Kaveri Priya Paints,ASP0014,Return,25,20051.04,16355.32,Open,damaged in transit,complete
ASPCLM0002322,08/14/2024,ASPDLR000380,National Lokesh Paints,ASP0017,Scheme claim,36,27833.48,21356.65,Open,wrong SKU billed,photo missing
ASPCLM0002323,2025-06-07,ASPDLR000036,Balaji Rafiq Mart,ASP0011,Rate difference,6,64776.39,39931.45,Rejected,batch issue,duplicate suspected
ASPCLM0002324,10/01/2025,ASPDLR000473,Shree Arun Paints,ASP0005,Expiry,40,36145.91,17334.88,Settled,warranty defect,invoice missing
ASPCLM0002325,2024-09-28,ASPDLR000927,Prime Revathi Agencies,ASP0017,Scheme claim,47,20599.25,19296.66,Rejected,warranty defect,complete
ASPCLM0002326,2024-04-01,ASPDLR000118,Murugan Geetha Agencies,ASP0021,Damaged stock,55,40194.27,12717.60,Open,batch issue,duplicate suspected
ASPCLM0002327,02/27/2026,ASPDLR000722,Vijaya Anand Paints,ASP0026,Service complaint,6,3293.78,2866.20,Rejected,rate difference,invoice missing
ASPCLM0002328,2026-03-06,ASPDLR000438,Lucky Ganesh Paints,ASP0017,Damaged stock,50,26845.18,3409.00,Pending photo,wrong SKU billed,invoice missing
ASPCLM0002329,2026-03-21,ASPDLR000850,New Lokesh Paints,ASP0021,Rate difference,23,9163.92,3027.97,Settled,leakage,duplicate suspected
ASPCLM0002330,2025-07-10,ASPDLR000956,Royal Naveen Paints,ASP0020,Shade complaint,4,7236.31,4557.32,Approved,wrong SKU billed,photo missing
ASPCLM0002331,2024-06-02,ASPDLR000879,Metro Kavya Paints,ASP0026,Damaged stock,31,74952.62,47421.73,Open,rate difference,manual approval
ASPCLM0002332,02/07/2025,ASPDLR000771,Royal Karthik Paints,ASP0013,Service complaint,28,82827.81,12804.23,Approved,batch issue,photo missing
ASPCLM0002333,2025-01-07,ASPDLR000399,City Chandra Paints,ASP0022,Expiry,33,79997.96,24556.29,Settled,leakage,duplicate suspected
ASPCLM0002334,2025-10-09,ASPDLR000080,Prime Prakash Paints,ASP0004,Damaged stock,2,21845.51,1194.90,Credit note raised,wrong SKU billed,photo missing
ASPCLM0002335,2026-01-02,ASPDLR000250,Murugan Prakash Hardware,ASP0019,Rate difference,4,45208.75,45102.52,Open,leakage,complete
ASPCLM0002336,2024-11-03,ASPDLR000522,Ganesh Geetha Tyres,ASP0001,Expiry,12,67978.47,16878.57,Settled,wrong SKU billed,duplicate suspected
ASPCLM0002337,2025-04-21,ASPDLR000247,Sri Suresh Services,ASP0001,Shade complaint,35,52250.33,19683.51,Rejected,rate difference,invoice missing
ASPCLM0002338,2024-06-14,ASPDLR000460,METRO NAVEEN PAINTS,ASP0015,Rate difference,25,59303.02,35188.94,Approved,warranty defect,complete
ASPCLM0002339,09/10/2025,ASPDLR000687,Sree Meena Services,ASP0011,Damaged stock,10,29580.28,14837.96,Rejected,rate difference,invoice missing
ASPCLM0002340,17/05/2024,ASPDLR000410,Prime Kavya Agro,ASP0006,Shade complaint,35,14015.25,12729.50,Open,batch issue,photo missing
ASPCLM0002341,2025-10-08,ASPDLR000743,Star Revathi Enterprises,ASP0024,Damaged stock,54,52881.98,36703.14,Rejected,rate difference,duplicate suspected
ASPCLM0002342,2024-10-19,ASPDLR000498,Ganesh Naveen Services,ASP0019,Return,34,35008.01,1887.04,Approved,expired stock,invoice missing
ASPCLM0002343,2025-03-04,ASPDLR000728,Sri Jagan Fertilisers,ASP0019,Damaged stock,43,8255.78,6497.09,Settled,wrong SKU billed,duplicate suspected
ASPCLM0002344,2026-02-01,ASPDLR000608,Star Venkatesh Paints,ASP0020,Damaged stock,51,12880.51,4915.12,Credit note raised,rate difference,duplicate suspected
ASPCLM0002345,2024-05-26,ASPDLR000357,Metro Lokesh Paints,ASP0004,Scheme claim,18,44474.81,16412.44,Credit note raised,damaged in transit,manual approval
ASPCLM0002346,23-Nov-24,ASPDLR000076,Lucky Chandra Stores,ASP0007,Return,1,12911.25,4283.12,Credit note raised,leakage,duplicate suspected
ASPCLM0002347,2026-03-18,ASPDLR000495,Murugan Revathi Enterprises,ASP0019,Scheme claim,35,78388.10,60494.88,Settled,damaged in transit,manual approval
ASPCLM0002348,2025-02-07,ASPDLR000520,New Rafiq Paints,ASP0013,Expiry,49,33784.38,4819.35,Rejected,damaged in transit,invoice missing
ASPCLM0002349,2024-05-10,ASPDLR000955,City Venkatesh Distributors,ASP0010,Expiry,35,59578.20,50612.22,Rejected,dealer says slow moving,complete
ASPCLM0002350,2025-05-10,ASPDLR000850,New Lokesh Paints,ASP0009,Rate difference,28,74272.06,17494.94,Settled,damaged in transit,duplicate suspected
ASPCLM0002351,2025-04-01,ASPDLR000356,Ganesh Suresh Sales,ASP0008,Scheme claim,29,66311.81,16739.21,Rejected,leakage,invoice missing
ASPCLM0002352,2025-05-13,ASPDLR000709,Balaji Irfan Paints,ASP0010,Scheme claim,44,45067.53,34625.98,Settled,wrong SKU billed,manual approval
ASPCLM0002353,02/03/2026,ASPDLR000865,Kaveri Geetha Stores,ASP0009,Expiry,12,64953.42,29189.47,Open,damaged in transit,invoice missing
ASPCLM0002354,2025-06-28,ASPDLR000782,Vijaya Irfan Hardware,ASP0026,Rate difference,28,29493.57,19128.45,Credit note raised,warranty defect,manual approval
ASPCLM0002355,2025-08-19,ASPDLR000721,Star Rafiq Paints,ASP0023,Rate difference,15,6144.72,17.10,Settled,warranty defect,complete
ASPCLM0002356,2025-10-17,ASPDLR000458,National Bala Mart,ASP0024,Rate difference,9,11417.98,8780.09,Settled,dealer says slow moving,manual approval
ASPCLM0002357,20/08/2024,ASPDLR000424,Kaveri Hari Agencies,ASP0002,Expiry,19,58613.50,9759.03,Open,warranty defect,invoice missing
ASPCLM0002358,2025-06-13,ASPDLR000140,Lucky Geetha Paints,ASP0018,Rate difference,51,57196.87,16702.37,Credit note raised,expired stock,photo missing
ASPCLM0002359,29-Oct-25,ASPDLR000892,Metro Rafiq Paints,ASP0017,Shade complaint,2,21179.97,16811.24,Rejected,expired stock,photo missing
ASPCLM0002360,2024-11-08,ASPDLR000813,SRI Ganesh Paints,ASP0009,Expiry,41,26379.46,17919.21,Open,damaged in transit,duplicate suspected
ASPCLM0002361,2025-03-13,ASPDLR000234,National Rafiq Paints,ASP0012,Rate difference,8,8476.78,3161.49,Credit note raised,wrong SKU billed,photo missing
ASPCLM0002362,2026-02-16,ASPDLR000423,Balaji Kavya Paints,ASP0006,Scheme claim,6,10788.94,3920.79,Pending photo,warranty defect,manual approval
ASPCLM0002363,2025-09-12,ASPDLR000312,Modern Deepak Stores,ASP0021,Rate difference,8,71983.23,48820.04,Credit note raised,dealer says slow moving,invoice missing
ASPCLM0002364,2025-12-10,ASPDLR001000,Ganesh Prakash Services,ASP0013,Scheme claim,51,63535.44,55065.67,Pending photo,damaged in transit,invoice missing
ASPCLM0002365,12/23/2024,ASPDLR000173,City Chandra Paints,ASP0021,Return,60,42858.32,18935.31,Open,damaged in transit,complete
ASPCLM0002366,2025-10-30,ASPDLR000769,Royal Venkatesh Paints & Co,ASP0006,Return,22,71849.88,45035.98,Pending photo,dealer says slow moving,photo missing
ASPCLM0002367,12/15/2024,ASPDLR000879,Metro Kavya Paints,ASP0018,Rate difference,3,24253.42,11559.12,Pending photo,warranty defect,photo missing
ASPCLM0002368,2026-01-05,ASPDLR000369,National Irfan Tyres,ASP0013,Return,10,3325.98,773.91,Pending photo,damaged in transit,invoice missing
ASPCLM0002369,05/08/2025,ASPDLR000584,Vijaya Deepak Depot,ASP0009,Service complaint,47,38578.86,31175.86,Credit note raised,leakage,photo missing
ASPCLM0002370,2025-03-07,ASPDLR000013,Metro Sowmya Enterprises,ASP0023,Shade complaint,57,62675.34,48181.41,Rejected,leakage,invoice missing
ASPCLM0002371,2024-09-15,ASPDLR000444,Mahalakshmi Kavya Sales,ASP0007,Shade complaint,1,60392.75,38444.92,Rejected,leakage,manual approval
ASPCLM0002372,2025-10-13,ASPDLR000547,Royal Farida Paints & Co,ASP0006,Damaged stock,45,78621.16,34657.02,Rejected,rate difference,manual approval
ASPCLM0002373,2025-01-26,ASPDLR000825,Ganesh Naveen Mart,ASP0016,Damaged stock,45,80106.64,79979.40,Rejected,wrong SKU billed,manual approval
ASPCLM0002374,2025-06-17,ASPDLR000721,Star Rafiq Paints,ASP0006,Scheme claim,54,6916.99,3456.82,Pending photo,warranty defect,manual approval
ASPCLM0002375,2024-10-14,ASPDLR000367,Sri Suresh Paints,ASP0013,Damaged stock,49,51763.01,25368.10,Rejected,expired stock,manual approval
ASPCLM0002376,2024-11-19,ASPDLR000223,Vijaya Priya Fertilisers,ASP0003,Service complaint,6,59154.19,34677.31,Pending photo,warranty defect,duplicate suspected
ASPCLM0002377,2025-11-30,ASPDLR000887,Murugan Bala Distributors,ASP0020,Expiry,22,60135.87,26507.71,Open,expired stock,complete
ASPCLM0002378,2026-01-06,ASPDLR000183,Murugan Suresh Enterprises,ASP0010,Damaged stock,53,40855.05,14346.07,Settled,warranty defect,photo missing
ASPCLM0002379,2026-01-13,ASPDLR000259,City Sanjay Paints,ASP0024,Expiry,35,83553.93,14765.40,Approved,dealer says slow moving,duplicate suspected
ASPCLM0002380,2024-07-07,ASPDLR000677,Kaveri Arun Corporation,ASP0003,Shade complaint,41,16950.43,15409.04,Open,wrong SKU billed,complete
ASPCLM0002381,2024-06-04,ASPDLR000021,Kaveri Prakash Paints,ASP0017,Scheme claim,6,46470.86,8784.22,Settled,batch issue,photo missing
ASPCLM0002382,2026-03-10,ASPDLR000986,Prime Hari Paints,ASP0006,Damaged stock,13,16204.19,6817.83,Rejected,batch issue,photo missing
ASPCLM0002383,2024-04-18,ASPDLR000630,Lucky Revathi Traders,ASP0026,Scheme claim,20,63481.73,51195.22,Pending photo,rate difference,invoice missing
ASPCLM0002384,2024-05-07,ASPDLR000507,Modern Yusuf Depot,ASP0009,Expiry,37,35457.82,3252.51,Approved,dealer says slow moving,photo missing
ASPCLM0002385,2025-01-11,ASPDLR000936,Sree Meena Associates,ASP0022,Shade complaint,40,56894.33,37411.79,Credit note raised,batch issue,photo missing
ASPCLM0002386,2025-10-14,ASPDLR000065,Ganesh Geetha Fertilisers,ASP0019,Service complaint,8,59170.21,39577.70,Open,expired stock,photo missing
ASPCLM0002387,2025-12-05,ASPDLR000195,Metro Sanjay Paints,ASP0026,Damaged stock,53,24034.58,20170.84,Settled,rate difference,duplicate suspected
ASPCLM0002388,2025-10-05,ASPDLR000375,Mahalakshmi Farida Depot,ASP0003,Expiry,6,79565.07,5397.01,Settled,expired stock,photo missing
ASPCLM0002389,2025-05-19,ASPDLR000119,KAVERI IRFAN FERTILISERS,ASP0003,Damaged stock,14,12222.73,6751.65,Approved,wrong SKU billed,photo missing
ASPCLM0002390,2024-07-06,ASPDLR000592,National Farida Paints,ASP0005,Rate difference,49,50589.29,13612.38,Open,leakage,duplicate suspected
ASPCLM0002391,2025-09-01,ASPDLR000292,New Kavya Agro,ASP0024,Rate difference,27,58449.00,13691.41,Open,warranty defect,duplicate suspected
ASPCLM0002392,2024-07-07,ASPDLR000342,Murugan Sowmya Paints,ASP0010,Rate difference,40,23585.73,1576.17,Pending photo,rate difference,invoice missing
ASPCLM0002393,01/04/2026,ASPDLR000536,New Senthil Fertilisers,ASP0002,Service complaint,7,49702.55,42041.71,Pending photo,wrong SKU billed,manual approval
ASPCLM0002394,2025-09-07,ASPDLR000201,City Karthik Paints,ASP0016,Return,5,17061.85,11230.33,Settled,expired stock,complete
ASPCLM0002395,2025-10-04,ASPDLR000906,STAR SOWMYA HARDWARE,ASP0023,Scheme claim,51,17661.25,9121.29,Approved,batch issue,photo missing
ASPCLM0002396,2025-10-20,ASPDLR000220,Prime Rafiq Enterprises,ASP0003,Return,55,22615.98,12211.56,Pending photo,expired stock,invoice missing
ASPCLM0002397,2025-03-26,ASPDLR000650,Kaveri Senthil Corporation,ASP0024,Shade complaint,11,77824.02,36374.18,Pending photo,batch issue,complete
ASPCLM0002398,2025-12-06,ASPDLR000368,Murugan Irfan Depot,ASP0013,Shade complaint,20,53898.25,99.80,Open,expired stock,manual approval
ASPCLM0002399,2024-11-04,ASPDLR000195,Metro Sanjay Paints,ASP0023,Damaged stock,27,66290.27,15478.83,Open,expired stock,duplicate suspected
ASPCLM0002400,05/11/2025,ASPDLR000829,NEW VENKATESH DISTRIBUTORS,ASP0019,Shade complaint,4,8243.69,1024.21,Credit note raised,rate difference,complete
ASPCLM0002401,2025-07-29,ASPDLR000226,Mahalakshmi Revathi Paints,ASP0007,Damaged stock,49,73638.70,5219.42,Rejected,warranty defect,invoice missing
ASPCLM0002402,24/04/2024,ASPDLR000710,City Karthik Services,ASP0004,Service complaint,36,84520.64,36265.94,Approved,rate difference,invoice missing
ASPCLM0002403,2025-06-16,ASPDLR000375,Mahalakshmi Farida Depot,ASP0015,Return,12,12838.95,11951.66,Pending photo,expired stock,manual approval
ASPCLM0002404,28/09/2024,ASPDLR000528,GANESH CHANDRA PAINTS,ASP0022,Shade complaint,52,27595.22,26057.10,Pending photo,warranty defect,duplicate suspected
ASPCLM0002405,2025-12-05,ASPDLR000574,Prime Suresh Hardware,ASP0006,Return,58,72712.78,68211.36,Settled,wrong SKU billed,photo missing
ASPCLM0002406,2025-12-10,ASPDLR000234,National Rafiq Paints,ASP0015,Return,39,66358.04,50632.37,Pending photo,damaged in transit,photo missing
ASPCLM0002407,2024-05-23,ASPDLR000063,Metro Prakash Stores,ASP0021,Damaged stock,14,6372.56,1900.60,Credit note raised,warranty defect,invoice missing
ASPCLM0002408,2025-08-02,ASPDLR000018,Lucky Chandra Sales,ASP0026,Expiry,27,4040.40,2759.13,Pending photo,dealer says slow moving,photo missing
ASPCLM0002409,08/02/2025,ASPDLR000266,Ganesh Venkatesh Paints,ASP0023,Rate difference,4,80827.86,14956.57,Credit note raised,wrong SKU billed,invoice missing
ASPCLM0002410,2024-04-11,ASPDLR000756,Vijaya Hari Chemicals,ASP0014,Rate difference,42,67009.90,35168.37,Rejected,rate difference,duplicate suspected
ASPCLM0002411,06/21/2025,ASPDLR000193,United Sanjay Stores,ASP0005,Damaged stock,53,69571.99,12779.66,Open,warranty defect,invoice missing
ASPCLM0002412,2024-08-07,ASPDLR000175,Shree Yusuf Sales,ASP0009,Service complaint,43,69783.65,29642.03,Settled,batch issue,complete
ASPCLM0002413,2024-05-14,ASPDLR000197,Sree Hari Hardware,ASP0021,Expiry,50,79818.76,12898.63,Credit note raised,dealer says slow moving,invoice missing
ASPCLM0002414,06/08/2025,ASPDLR000135,New Naveen Paints,ASP0012,Service complaint,11,83074.29,27276.09,Settled,rate difference,complete
ASPCLM0002415,2025-12-04,ASPDLR000942,Murugan Manoj Paints,ASP0006,Expiry,21,20011.67,7147.25,Approved,damaged in transit,invoice missing
ASPCLM0002416,2025-09-10,ASPDLR000106,National Venkatesh Paints,ASP0021,Scheme claim,7,40475.43,35315.16,Settled,wrong SKU billed,complete
ASPCLM0002417,2026-03-16,ASPDLR000418,Murugan Lakshmi Paints,ASP0013,Rate difference,2,18102.23,2278.74,Pending photo,expired stock,complete
ASPCLM0002418,2024-07-17,ASPDLR000540,Mahalakshmi Kavya Paints,ASP0011,Shade complaint,6,61090.56,30151.62,Settled,batch issue,manual approval
ASPCLM0002419,2024-04-25,ASPDLR000076,Lucky Chandra Stores,ASP0016,Scheme claim,20,31660.10,2494.92,Open,leakage,invoice missing
ASPCLM0002420,2024-10-31,ASPDLR000992,Mahalakshmi Senthil Corporation,ASP0024,Scheme claim,4,71980.88,11214.47,Approved,warranty defect,photo missing
ASPCLM0002421,03-Nov-24,ASPDLR000283,Kaveri Sowmya Paints,ASP0023,Expiry,31,83795.52,31998.27,Approved,damaged in transit,manual approval
ASPCLM0002422,2025-01-21,ASPDLR000385,NATIONAL SANJAY PAINTS,ASP0018,Return,3,69154.05,955.91,Pending photo,rate difference,duplicate suspected
ASPCLM0002423,2026-03-02,ASPDLR000588,Modern Lakshmi Corporation,ASP0004,Return,38,25992.84,894.90,Credit note raised,rate difference,manual approval
ASPCLM0002424,2024-09-28,ASPDLR000799,Balaji Meena Paints,ASP0026,Shade complaint,45,15306.10,9241.89,Pending photo,leakage,photo missing
ASPCLM0002425,21/01/2026,ASPDLR000042,Royal Senthil Services,ASP0014,Service complaint,14,1293.57,558.10,Approved,rate difference,photo missing
ASPCLM0002426,2024-08-17,ASPDLR000956,Royal Naveen Paints,ASP0021,Return,13,1746.38,1235.25,Rejected,damaged in transit,photo missing
ASPCLM0002427,2025-08-11,ASPDLR000001,Sree Revathi Services,ASP0016,Expiry,49,32826.33,11977.87,Pending photo,batch issue,duplicate suspected
ASPCLM0002428,2024-07-27,ASPDLR000219,Sri Suresh Paints,ASP0002,Scheme claim,24,67575.97,21084.52,Approved,warranty defect,duplicate suspected
ASPCLM0002429,22/02/2026,ASPDLR000458,National Bala Mart,ASP0001,Return,39,64265.44,56793.18,Rejected,dealer says slow moving,photo missing
ASPCLM0002430,2025-10-14,ASPDLR000121,VIJAYA REVATHI FERTILISERS,ASP0004,Service complaint,41,55392.32,16624.01,Credit note raised,wrong SKU billed,complete
ASPCLM0002431,2024-11-06,ASPDLR000852,Balaji Priya Sales,ASP0008,Scheme claim,43,71485.55,11592.72,Open,expired stock,complete
ASPCLM0002432,2025-08-30,ASPDLR000620,Lucky Lakshmi Traders,ASP0020,Expiry,19,52894.70,16890.63,Settled,damaged in transit,invoice missing
ASPCLM0002433,2025-08-04,ASPDLR000929,New Yusuf Paints,ASP0018,Service complaint,39,52020.31,9113.50,Credit note raised,warranty defect,complete
ASPCLM0002434,2025-03-06,ASPDLR000752,New Geetha Paints,ASP0012,Damaged stock,37,16114.31,9147.30,Settled,warranty defect,manual approval
ASPCLM0002435,07-Oct-25,ASPDLR000274,Metro Hari Depot,ASP0001,Rate difference,7,44731.43,36225.53,Open,dealer says slow moving,invoice missing
ASPCLM0002436,04/17/2025,ASPDLR000572,Lucky Hari Paints,ASP0021,Service complaint,40,19608.11,8919.00,Rejected,dealer says slow moving,photo missing
ASPCLM0002437,2025-10-13,ASPDLR000956,Royal Naveen Paints,ASP0025,Damaged stock,55,78632.94,59752.86,Rejected,wrong SKU billed,complete
ASPCLM0002438,2025-07-17,ASPDLR000087,Lucky Rafiq Paints,ASP0004,Service complaint,12,26772.77,25930.03,Approved,expired stock,manual approval
ASPCLM0002439,2025-09-08,ASPDLR000319,Modern Meena Paints,ASP0004,Shade complaint,57,17116.66,13418.13,Approved,dealer says slow moving,complete
ASPCLM0002440,28/06/2025,ASPDLR000882,Balaji Anand Distributors,ASP0012,Return,21,72199.05,23195.34,Rejected,warranty defect,duplicate suspected
ASPCLM0002441,2025-12-31,ASPDLR000309,Ganesh Lakshmi Paints,ASP0007,Scheme claim,16,56762.23,53032.33,Rejected,expired stock,complete
ASPCLM0002442,03/09/2025,ASPDLR000040,City Geetha Tyres,ASP0022,Shade complaint,14,48849.96,41056.03,Open,dealer says slow moving,duplicate suspected
ASPCLM0002443,2025-06-11,ASPDLR000175,Shree Yusuf Sales,ASP0015,Service complaint,47,13237.96,12485.09,Rejected,dealer says slow moving,complete
ASPCLM0002444,2025-07-21,ASPDLR000806,United Irfan Fertilisers,ASP0012,Damaged stock,11,48878.70,6725.66,Pending photo,warranty defect,photo missing
ASPCLM0002445,2024-06-12,ASPDLR000759,Modern Revathi Paints,ASP0022,Shade complaint,31,15514.93,4859.65,Rejected,warranty defect,invoice missing
ASPCLM0002446,11/08/2025,ASPDLR000066,New Naveen Traders,ASP0006,Expiry,18,44420.57,21606.59,Open,batch issue,manual approval
ASPCLM0002447,2026-03-10,ASPDLR000595,Sri Karthik Corporation,ASP0004,Expiry,24,330.53,291.09,Open,damaged in transit,invoice missing
ASPCLM0002448,02/10/2024,ASPDLR000976,Ganesh Farida Paints,ASP0025,Scheme claim,55,10894.72,10693.74,Pending photo,wrong SKU billed,manual approval
ASPCLM0002449,2024-12-13,ASPDLR000410,Prime Kavya Agro,ASP0006,Return,20,20185.20,9326.25,Credit note raised,damaged in transit,manual approval
ASPCLM0002450,2025-04-22,ASPDLR000112,New Ganesh Traders,ASP0019,Shade complaint,17,13914.67,13073.51,Approved,rate difference,complete
ASPCLM0002451,2026-02-26,ASPDLR000566,City Suresh Distributors,ASP0008,Shade complaint,44,71926.55,58531.59,Settled,wrong SKU billed,duplicate suspected
ASPCLM0002452,2024-04-18,ASPDLR000915,Balaji Meena Paints,ASP0024,Rate difference,37,30911.25,25734.66,Open,leakage,complete
ASPCLM0002453,2025-03-21,ASPDLR000934,Lucky Anand Paints,ASP0013,Service complaint,17,78455.27,53524.50,Rejected,wrong SKU billed,photo missing
ASPCLM0002454,2024-08-04,ASPDLR000759,Modern Revathi Paints,ASP0015,Shade complaint,20,38829.41,19050.18,Approved,batch issue,manual approval
ASPCLM0002455,2025-09-01,ASPDLR000982,National Lokesh Paints,ASP0004,Expiry,7,63158.41,12648.06,Credit note raised,dealer says slow moving,duplicate suspected
ASPCLM0002456,2025-11-06,ASPDLR000981,Mahalakshmi Sanjay Depot,ASP0005,Shade complaint,6,12908.51,1948.16,Pending photo,rate difference,manual approval
ASPCLM0002457,2024-06-04,ASPDLR000205,Lucky Rafiq Enterprises,ASP0015,Damaged stock,42,67835.16,44020.05,Pending photo,expired stock,duplicate suspected
ASPCLM0002458,05-Dec-25,ASPDLR000652,National Sowmya Paints Main,ASP0022,Rate difference,16,47610.46,7519.36,Rejected,warranty defect,manual approval
ASPCLM0002459,2025-12-05,ASPDLR000266,Ganesh Venkatesh Paints,ASP0009,Shade complaint,36,32602.98,28383.38,Approved,batch issue,photo missing
ASPCLM0002460,2025-05-12,ASPDLR000750,Vijaya Venkatesh Paints,ASP0016,Return,8,64961.53,46947.29,Pending photo,batch issue,photo missing
ASPCLM0002461,2025-02-01,ASPDLR000321,Lucky Manoj Sales,ASP0016,Service complaint,51,10186.40,4979.28,Settled,batch issue,manual approval
ASPCLM0002462,26/11/2024,ASPDLR000130,Modern Jagan Depot,ASP0016,Service complaint,57,49774.62,3010.46,Rejected,warranty defect,manual approval
ASPCLM0002463,2025-03-22,ASPDLR000747,New Bala Services,ASP0013,Damaged stock,38,56140.71,17766.61,Open,dealer says slow moving,duplicate suspected
ASPCLM0002464,2025-07-18,ASPDLR000436,Shree Irfan Mart,ASP0012,Return,45,63977.03,56581.55,Settled,damaged in transit,complete
ASPCLM0002465,2024-06-14,ASPDLR000054,United Yusuf Mart,ASP0025,Scheme claim,5,68984.19,6971.00,Approved,rate difference,complete
ASPCLM0002466,2024-04-20,ASPDLR000957,SRI Venkatesh Corporation,ASP0026,Damaged stock,58,52500.59,29593.87,Rejected,leakage,photo missing
ASPCLM0002467,2026-02-12,ASPDLR000056,Ganesh Ganesh Enterprises,ASP0018,Service complaint,49,52347.69,45980.88,Rejected,wrong SKU billed,photo missing
ASPCLM0002468,25/04/2024,ASPDLR000149,United Kavya Enterprises,ASP0010,Return,27,48618.54,9522.25,Open,leakage,photo missing
ASPCLM0002469,01/25/2026,ASPDLR000346,City Prakash Paints,ASP0005,Scheme claim,20,10874.26,10549.70,Settled,dealer says slow moving,manual approval
ASPCLM0002470,2025-07-10,ASPDLR000565,Ganesh Senthil Paints,ASP0024,Service complaint,9,65581.17,17117.82,Credit note raised,batch issue,complete
ASPCLM0002471,2024-09-02,ASPDLR000102,United Kavya Paints,ASP0006,Rate difference,59,9535.25,1543.66,Credit note raised,leakage,invoice missing
ASPCLM0002472,2026-02-08,ASPDLR000474,Modern Suresh Agencies,ASP0011,Service complaint,31,30071.56,5793.61,Pending photo,expired stock,duplicate suspected
ASPCLM0002473,2024-12-20,ASPDLR000320,United Deepak Paints,ASP0005,Shade complaint,52,17094.16,2883.29,Settled,batch issue,photo missing
ASPCLM0002474,09/12/2024,ASPDLR000133,Sree Sowmya Mart,ASP0012,Service complaint,16,28096.20,24929.83,Rejected,wrong SKU billed,complete
ASPCLM0002475,26/07/2024,ASPDLR000665,Sri Arun Paints,ASP0016,Service complaint,46,29766.43,2822.88,Open,batch issue,photo missing
ASPCLM0002476,2025-03-18,ASPDLR000586,Ganesh Karthik Paints,ASP0007,Damaged stock,56,26702.08,25483.97,Settled,batch issue,duplicate suspected
