claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
CEACLM0001108,02/06/2025,CEASUB001227,United Sanjay Chemicals,CEA0017,Tread wear,45,68782.83,68588.71,Settled,warranty defect,manual approval
CEACLM0001109,2025-04-15,CEASUB002641,Vijaya Priya Tyres,CEA0009,Tread wear,9,26585.83,17481.19,Open,warranty defect,complete
CEACLM0001110,2025-12-13,CEASUB002043,Sri Venkatesh Mart,CEA0038,Road hazard,37,12646.69,7871.77,Approved,damaged in transit,invoice missing
CEACLM0001111,2025-12-16,CEADLR000601,City Yusuf Tyres,CEA0004,Tread wear,34,12458.33,11798.86,Rejected,damaged in transit,manual approval
CEACLM0001112,2025-11-26,CEASUB001908,Shree Revathi Agro,CEA0007,Bead damage,1,32922.64,32429.20,Settled,damaged in transit,manual approval
CEACLM0001113,2024-08-23,CEASUB003135,Royal Ganesh Tyres,CEA0013,Transit damage,54,29565.56,6180.22,Pending photo,leakage,invoice missing
CEACLM0001114,07/04/2024,CEASUB000007,Mahalakshmi Kavya Tyres,CEA0033,Scheme claim,48,67788.14,36094.18,Settled,dealer says slow moving,duplicate suspected
CEACLM0001115,2025-07-28,CEASUB001506,Modern Naveen Tyres,CEA0036,Transit damage,11,79837.90,59694.03,Approved,leakage,complete
CEACLM0001116,2025-08-23,CEASUB000109,Vijaya Manoj Agencies,CEA0036,Manufacturing defect,36,16352.73,6043.72,Approved,expired stock,manual approval
CEACLM0001117,06/08/2025,CEASUB000104,Murugan Hari Tyres,CEA0017,Tread wear,36,20890.87,9760.46,Pending photo,dealer says slow moving,photo missing
CEACLM0001118,2025-12-14,CEASUB001978,Royal Anand Associates,CEA0026,Bead damage,9,67085.40,9224.39,Credit note raised,damaged in transit,invoice missing
CEACLM0001119,2026-03-16,CEASUB001626,Sree Irfan Chemicals,CEA0027,Scheme claim,59,63554.32,63282.25,Approved,dealer says slow moving,manual approval
CEACLM0001120,18-Dec-24,CEASUB003883,Murugan Senthil Mart,CEA0032,Manufacturing defect,10,68180.65,21125.59,Open,expired stock,photo missing
CEACLM0001121,04/16/2024,CEASUB001568,Kaveri Meena Tyres,CEA0014,Warranty claim,50,26523.63,4563.50,Open,batch issue,complete
CEACLM0001122,2025-11-29,CEASUB000886,Sree Karthik Agro,CEA0037,Bead damage,1,66058.43,37068.27,Credit note raised,warranty defect,duplicate suspected
CEACLM0001123,2025-11-28,CEADLR000485,Murugan Chandra Tyres,CEA0012,Bead damage,27,77627.70,59679.05,Open,leakage,photo missing
CEACLM0001124,2024-08-09,CEASUB003140,Star Lakshmi Services,CEA0037,Tread wear,54,7180.77,3995.26,Rejected,expired stock,duplicate suspected
CEACLM0001125,2025-09-13,CEADLR000595,Royal Sanjay Sales,CEA0013,Scheme claim,30,49685.99,47811.49,Approved,batch issue,photo missing
CEACLM0001126,2025-04-02,CEASUB000342,Modern Rafiq Sales,CEA0020,Scheme claim,25,37325.31,15023.61,Approved,batch issue,complete
CEACLM0001127,2025-01-16,CEASUB001290,Murugan Prakash Tyres,CEA0028,Manufacturing defect,8,33863.80,21339.77,Approved,rate difference,manual approval
CEACLM0001128,2026-01-24,CEASUB003705,Mahalakshmi Manoj Enterprises,CEA0020,Transit damage,27,21296.06,15841.43,Credit note raised,damaged in transit,manual approval
CEACLM0001129,2024-11-22,CEASUB003575,Star Chandra Corporation,CEA0013,Tread wear,29,72242.01,52342.75,Rejected,damaged in transit,photo missing
CEACLM0001130,2026-03-09,CEASUB004297,New Deepak Agencies,CEA0020,Bead damage,6,4009.08,1211.02,Approved,warranty defect,photo missing
CEACLM0001131,2024-06-12,CEASUB000194,Modern Lokesh Tyres,CEA0003,Tread wear,13,81265.61,19509.13,Open,damaged in transit,invoice missing
CEACLM0001132,2025-11-27,CEASUB002727,Balaji Lakshmi Tyres & Co,CEA0024,Bead damage,44,71780.69,61676.77,Approved,leakage,photo missing
CEACLM0001133,26/06/2024,CEASUB004311,New Anand Distributors,CEA0032,Warranty claim,16,17747.65,1034.93,Open,rate difference,manual approval
CEACLM0001134,2026-01-02,CEASUB003584,Lucky Sanjay Agencies,CEA0019,Road hazard,28,76097.24,74752.71,Credit note raised,dealer says slow moving,invoice missing
CEACLM0001135,2026-03-19,CEASUB002947,National Priya Enterprises,CEA0023,Road hazard,4,13574.57,13410.88,Credit note raised,warranty defect,complete
CEACLM0001136,2024-10-31,CEASUB001753,Ganesh Geetha Mart,CEA0030,Transit damage,45,59159.37,10977.86,Approved,batch issue,invoice missing
CEACLM0001137,2025-06-28,CEASUB002604,National Suresh Sales,CEA0022,Road hazard,7,1845.10,1156.83,Credit note raised,dealer says slow moving,manual approval
CEACLM0001138,2025-11-26,CEASUB001118,Lucky Lokesh Enterprises,CEA0025,Tread wear,15,51011.44,47647.55,Settled,warranty defect,complete
CEACLM0001139,2026-01-13,CEADLR000618,Sri Hari Tyres,CEA0033,Bead damage,45,60151.75,11941.12,Approved,dealer says slow moving,invoice missing
CEACLM0001140,07/11/2025,CEASUB003932,United Lakshmi Traders,CEA0029,Manufacturing defect,46,41501.24,28248.13,Settled,batch issue,manual approval
CEACLM0001141,2025-06-13,CEASUB002676,CITY SOWMYA DEPOT,CEA0024,Transit damage,23,6228.36,5056.77,Open,dealer says slow moving,complete
CEACLM0001142,2024-04-29,CEASUB001943,Modern Sowmya Corporation,CEA0007,Tread wear,21,31932.60,15970.10,Pending photo,rate difference,invoice missing
CEACLM0001143,2024-10-31,CEASUB001618,Ganesh Kavya Tyres,CEA0031,Tread wear,27,25037.84,4562.51,Pending photo,wrong SKU billed,manual approval
CEACLM0001144,2024-11-01,CEASUB003989,National Venkatesh Associates,CEA0021,Transit damage,33,78100.40,15324.82,Approved,leakage,invoice missing
CEACLM0001145,2024-06-24,CEASUB000829,City Suresh Tyres,CEA0024,Manufacturing defect,7,11850.19,8544.33,Open,batch issue,duplicate suspected
CEACLM0001146,2025-01-17,CEASUB002535,Mahalakshmi Farida Sales,CEA0017,Road hazard,25,3288.82,1227.04,Open,expired stock,photo missing
CEACLM0001147,18/05/2025,CEASUB000093,National Meena Tyres,CEA0033,Bead damage,11,21494.81,2400.47,Pending photo,leakage,invoice missing
CEACLM0001148,2024-04-27,CEASUB003137,Shree Sanjay Stores,CEA0006,Scheme claim,54,72374.33,36199.14,Pending photo,batch issue,manual approval
CEACLM0001149,2025-12-09,CEASUB002920,New Revathi Tyres,CEA0035,Bead damage,42,26846.82,22643.53,Open,wrong SKU billed,invoice missing
CEACLM0001150,2026-01-26,CEADLR000441,Royal Senthil Tyres,CEA0029,Road hazard,51,76774.68,8495.21,Settled,leakage,invoice missing
CEACLM0001151,2024-12-14,CEASUB002738,Mahalakshmi Anand Distributors,CEA0025,Manufacturing defect,18,64141.20,52823.69,Credit note raised,batch issue,invoice missing
CEACLM0001152,15-Jun-24,CEASUB001280,United Jagan Tyres,CEA0037,Scheme claim,22,50124.11,35315.44,Rejected,rate difference,manual approval
CEACLM0001153,2024-12-20,CEASUB002739,City Priya Tyres,CEA0002,Warranty claim,30,36280.43,24597.31,Rejected,wrong SKU billed,photo missing
CEACLM0001154,2024-05-05,CEASUB003426,Sree Irfan Tyres,CEA0032,Road hazard,49,70421.11,40223.67,Settled,rate difference,manual approval
CEACLM0001155,2026-02-15,CEASUB001583,Vijaya Lakshmi Agencies,CEA0034,Bead damage,55,48434.36,3666.92,Approved,rate difference,duplicate suspected
CEACLM0001156,2026-03-16,CEASUB004131,City Suresh Traders,CEA0033,Road hazard,15,30723.48,27776.61,Approved,batch issue,manual approval
CEACLM0001157,2024-06-02,CEASUB002824,Metro Ganesh Enterprises,CEA0036,Bead damage,54,82160.36,32079.09,Settled,wrong SKU billed,invoice missing
CEACLM0001158,2024-12-18,CEASUB003151,New Deepak Services,CEA0020,Road hazard,52,1908.62,1475.81,Open,rate difference,invoice missing
CEACLM0001159,2025-09-10,CEASUB003779,City Venkatesh Associates,CEA0009,Manufacturing defect,42,66609.48,3150.54,Rejected,rate difference,manual approval
CEACLM0001160,2025-12-23,CEADLR000214,STAR MEENA TYRES,CEA0015,Bead damage,59,6777.88,6716.42,Credit note raised,dealer says slow moving,complete
CEACLM0001161,2025-05-15,CEADLR000079,City Jagan Fertilisers,CEA0034,Manufacturing defect,41,5992.19,213.96,Open,leakage,complete
CEACLM0001162,2025-02-11,CEASUB003206,Royal Yusuf Depot,CEA0006,Tread wear,44,24601.96,2246.34,Pending photo,leakage,photo missing
CEACLM0001163,2026-01-14,CEADLR000193,Vijaya Deepak Associates,CEA0004,Manufacturing defect,53,8278.70,5520.21,Rejected,expired stock,photo missing
CEACLM0001164,2025-05-02,CEASUB003789,Shree Deepak Tyres,CEA0013,Manufacturing defect,48,24761.66,107.33,Credit note raised,dealer says slow moving,complete
CEACLM0001165,01/22/2025,CEASUB000471,Metro Farida Traders,CEA0019,Scheme claim,39,57655.95,28890.56,Credit note raised,wrong SKU billed,photo missing
CEACLM0001166,2024-07-03,CEASUB001353,Lucky Arun Tyres,CEA0009,Manufacturing defect,19,58871.12,49732.57,Rejected,expired stock,duplicate suspected
CEACLM0001167,30/11/2024,CEASUB000804,Modern Hari Paints,CEA0002,Road hazard,54,25034.38,13008.44,Credit note raised,warranty defect,complete
CEACLM0001168,2026-01-29,CEASUB001357,MURUGAN FARIDA TYRES,CEA0022,Road hazard,40,6514.90,5913.05,Approved,dealer says slow moving,photo missing
CEACLM0001169,2024-11-26,CEASUB002028,Modern Prakash Tyres,CEA0037,Tread wear,6,9827.23,6355.16,Settled,rate difference,duplicate suspected
CEACLM0001170,11/11/2025,CEADLR000398,Mahalakshmi Manoj Hardware,CEA0028,Tread wear,53,36270.10,6905.14,Pending photo,damaged in transit,duplicate suspected
CEACLM0001171,2025-12-17,CEASUB002522,Vijaya Lakshmi Fertilisers,CEA0012,Transit damage,28,67682.31,44071.51,Approved,leakage,complete
CEACLM0001172,2025-12-25,CEASUB000668,Kaveri Chandra Paints,CEA0007,Warranty claim,11,4740.24,2254.14,Approved,wrong SKU billed,duplicate suspected
CEACLM0001173,2024-12-01,CEADLR000092,Royal Senthil Tyres,CEA0001,Transit damage,36,5654.44,4083.68,Open,batch issue,photo missing
CEACLM0001174,29/06/2025,CEASUB000508,Star Chandra Hardware,CEA0008,Scheme claim,22,7227.29,2324.65,Credit note raised,leakage,manual approval
CEACLM0001175,10/29/2024,CEASUB003308,Prime Lakshmi Agro,CEA0027,Transit damage,57,7186.61,52.95,Open,expired stock,invoice missing
CEACLM0001176,2025-04-21,CEASUB002018,Lucky Farida Associates,CEA0033,Scheme claim,60,73497.94,37023.85,Rejected,rate difference,manual approval
CEACLM0001177,21-Oct-24,CEASUB001404,Modern Venkatesh Tyres,CEA0036,Bead damage,38,51700.62,32760.09,Settled,expired stock,manual approval
CEACLM0001178,08/28/2025,CEASUB002734,Sri Irfan Chemicals,CEA0015,Bead damage,50,48617.74,17040.23,Pending photo,batch issue,invoice missing
CEACLM0001179,16-Jul-25,CEASUB003555,Metro Geetha Enterprises,CEA0022,Transit damage,35,69653.05,69172.68,Pending photo,rate difference,complete
CEACLM0001180,2025-06-23,CEASUB002440,Kaveri Jagan Corporation,CEA0011,Bead damage,24,61320.55,20148.42,Credit note raised,rate difference,photo missing
CEACLM0001181,2026-02-02,CEASUB001191,Lucky Rafiq Services,CEA0037,Bead damage,6,47039.12,27360.61,Credit note raised,batch issue,complete
CEACLM0001182,2025-09-06,CEASUB001787,NATIONAL SENTHIL STORES,CEA0033,Tread wear,51,11824.04,5081.96,Rejected,batch issue,duplicate suspected
CEACLM0001183,2025-10-03,CEASUB001395,Lucky Venkatesh Tyres,CEA0007,Manufacturing defect,10,4940.66,2765.63,Open,dealer says slow moving,invoice missing
CEACLM0001184,2026-03-20,CEASUB004366,Kaveri Priya Chemicals,CEA0036,Transit damage,10,30355.83,1101.11,Open,damaged in transit,duplicate suspected
CEACLM0001185,01-Nov-25,CEASUB002471,Modern Prakash Sales,CEA0021,Bead damage,44,77880.65,36634.70,Settled,rate difference,photo missing
CEACLM0001186,2025-02-28,CEASUB002255,Metro Hari Tyres,CEA0034,Transit damage,6,62057.89,23663.41,Open,warranty defect,complete
CEACLM0001187,2025-06-16,CEASUB002337,Mahalakshmi Sanjay Tyres,CEA0003,Bead damage,53,28960.12,16011.80,Pending photo,damaged in transit,invoice missing
CEACLM0001188,04/14/2024,CEASUB003789,Shree Deepak Tyres,CEA0032,Warranty claim,44,32653.59,17974.74,Rejected,expired stock,duplicate suspected
CEACLM0001189,2025-10-01,CEASUB000652,New Prakash Agro,CEA0036,Manufacturing defect,37,78890.45,36704.18,Settled,batch issue,complete
CEACLM0001190,2024-11-13,CEASUB001222,Balaji Venkatesh Depot,CEA0026,Bead damage,43,73713.73,62413.51,Rejected,rate difference,invoice missing
CEACLM0001191,2024-06-15,CEASUB000739,Vijaya Bala Tyres,CEA0037,Warranty claim,16,49718.85,31757.69,Credit note raised,wrong SKU billed,photo missing
CEACLM0001192,2025-02-20,CEASUB002110,Star Arun Tyres,CEA0006,Scheme claim,59,39380.47,16844.29,Settled,leakage,invoice missing
CEACLM0001193,2025-05-03,CEASUB000476,Murugan Meena Agro,CEA0023,Road hazard,15,62793.99,61868.91,Credit note raised,dealer says slow moving,photo missing
CEACLM0001194,2025-04-21,CEASUB002659,Modern Lokesh Tyres Main,CEA0024,Warranty claim,29,3537.34,1097.39,Approved,expired stock,invoice missing
CEACLM0001195,2024-09-18,CEASUB002667,Metro Sanjay Enterprises,CEA0026,Road hazard,58,50849.53,49468.79,Pending photo,expired stock,photo missing
CEACLM0001196,2024-10-18,CEASUB001117,Shree Anand Depot,CEA0027,Transit damage,36,10493.72,8581.79,Approved,leakage,manual approval
CEACLM0001197,2025-10-01,CEASUB001691,Royal Hari Tyres,CEA0038,Bead damage,57,48345.97,40224.27,Open,warranty defect,invoice missing
CEACLM0001198,22/02/2026,CEASUB002010,Balaji Venkatesh Tyres,CEA0032,Warranty claim,16,27052.53,6271.07,Open,batch issue,invoice missing
CEACLM0001199,2025-01-24,CEASUB000819,Ganesh Revathi Sales,CEA0024,Transit damage,56,15080.61,7790.26,Settled,damaged in transit,duplicate suspected
CEACLM0001200,2026-03-03,CEASUB000918,New Naveen Tyres,CEA0034,Scheme claim,11,53436.50,18063.59,Credit note raised,expired stock,complete
CEACLM0001201,2025-09-23,CEASUB001203,New Irfan Fertilisers,CEA0009,Manufacturing defect,48,76737.21,3660.14,Rejected,rate difference,complete
CEACLM0001202,2025-12-08,CEASUB000041,New Farida Agro,CEA0021,Road hazard,60,17274.82,2281.63,Open,warranty defect,manual approval
CEACLM0001203,2025-09-18,CEASUB002674,Balaji Deepak Distributors,CEA0032,Manufacturing defect,9,69391.42,59932.18,Open,leakage,invoice missing
CEACLM0001204,01/12/2026,CEASUB000649,Sree Farida Corporation,CEA0010,Bead damage,30,1532.60,74.79,Rejected,rate difference,duplicate suspected
CEACLM0001205,2025-01-30,CEASUB001766,Sri Arun Fertilisers,CEA0038,Transit damage,33,71957.55,29777.84,Rejected,rate difference,invoice missing
CEACLM0001206,2025-11-30,CEASUB001433,Modern Priya Chemicals,CEA0007,Scheme claim,37,65325.08,37955.59,Rejected,warranty defect,photo missing
CEACLM0001207,2025-05-12,CEASUB002768,Sri Sowmya Tyres,CEA0012,Manufacturing defect,36,50878.06,17486.92,Settled,damaged in transit,complete
CEACLM0001208,2025-02-01,CEASUB001706,Kaveri Karthik Sales,CEA0003,Manufacturing defect,5,69436.50,21833.93,Open,wrong SKU billed,manual approval
CEACLM0001209,2026-03-06,CEADLR000405,Mahalakshmi Manoj Distributors,CEA0027,Tread wear,31,33259.87,27158.15,Rejected,dealer says slow moving,duplicate suspected
CEACLM0001210,2024-12-07,CEASUB001642,Sri Naveen Paints,CEA0031,Warranty claim,10,5172.64,1646.17,Rejected,batch issue,duplicate suspected
CEACLM0001211,2024-09-12,CEASUB001356,Ganesh Anand Tyres,CEA0001,Manufacturing defect,39,28806.45,49.37,Approved,expired stock,photo missing
CEACLM0001212,2024-09-03,CEADLR000121,Balaji Meena Tyres,CEA0031,Warranty claim,5,42857.73,13636.85,Open,warranty defect,photo missing
CEACLM0001213,2025-04-26,CEASUB002304,New Venkatesh Traders,CEA0028,Bead damage,11,55037.15,11672.24,Settled,dealer says slow moving,duplicate suspected
CEACLM0001214,2025-11-11,CEASUB003863,Ganesh Rafiq Tyres,CEA0034,Tread wear,20,14427.87,2586.77,Open,rate difference,photo missing
CEACLM0001215,2024-10-09,CEADLR000255,City Suresh Depot,CEA0017,Bead damage,59,2990.76,665.49,Rejected,leakage,complete
CEACLM0001216,27/09/2025,CEASUB002552,City Yusuf Tyres,CEA0002,Scheme claim,25,13041.34,12591.75,Credit note raised,rate difference,manual approval
CEACLM0001217,2025-07-19,CEASUB001198,United Meena Services,CEA0011,Bead damage,55,44100.30,4263.61,Approved,damaged in transit,manual approval
CEACLM0001218,2025-09-27,CEADLR000198,Modern Lakshmi Mart Ltd,CEA0036,Scheme claim,19,70474.34,9604.31,Rejected,dealer says slow moving,photo missing
CEACLM0001219,2024-12-29,CEASUB002371,Star Geetha Depot,CEA0011,Road hazard,57,24693.42,3067.18,Credit note raised,wrong SKU billed,complete
CEACLM0001220,2026-01-16,CEASUB001873,United Deepak Traders,CEA0023,Transit damage,32,30154.34,10289.27,Open,wrong SKU billed,invoice missing
CEACLM0001221,2024-11-17,CEADLR000312,Star Priya Tyres,CEA0009,Bead damage,41,79589.97,4484.48,Approved,warranty defect,duplicate suspected
CEACLM0001222,2025-03-04,CEASUB002431,Mahalakshmi Rafiq Tyres,CEA0034,Scheme claim,28,27390.42,7364.80,Pending photo,wrong SKU billed,complete
CEACLM0001223,2025-01-25,CEASUB003834,Ganesh Lokesh Services,CEA0010,Manufacturing defect,20,26554.96,9411.86,Settled,wrong SKU billed,manual approval
CEACLM0001224,2025-07-16,CEASUB003843,United Meena Tyres,CEA0033,Road hazard,59,16230.26,560.74,Credit note raised,dealer says slow moving,duplicate suspected
CEACLM0001225,2025-08-17,CEADLR000518,National Naveen Traders,CEA0031,Road hazard,46,17755.34,12838.01,Pending photo,batch issue,photo missing
CEACLM0001226,14-Feb-26,CEASUB004346,Lucky Prakash Distributors,CEA0036,Scheme claim,3,50112.02,11159.58,Credit note raised,wrong SKU billed,complete
CEACLM0001227,2026-03-17,CEASUB000465,Prime Kavya Corporation,CEA0015,Manufacturing defect,22,58717.47,31890.65,Rejected,damaged in transit,photo missing
CEACLM0001228,2025-09-11,CEASUB002942,Metro Lokesh Tyres,CEA0010,Manufacturing defect,38,17974.44,5143.90,Pending photo,rate difference,invoice missing
CEACLM0001229,2025-08-05,CEASUB000925,Ganesh Bala Corporation,CEA0038,Transit damage,13,73851.12,34083.16,Settled,damaged in transit,invoice missing
CEACLM0001230,2025-04-06,CEASUB000641,SREE MANOJ TYRES,CEA0021,Warranty claim,27,71510.67,18442.73,Settled,batch issue,manual approval
CEACLM0001231,2025-09-17,CEASUB002249,Balaji Bala Traders,CEA0001,Road hazard,26,76329.58,70762.56,Settled,dealer says slow moving,photo missing
CEACLM0001232,2026-02-09,CEASUB000392,Prime Ganesh Depot,CEA0005,Bead damage,31,22509.80,8505.36,Rejected,leakage,invoice missing
CEACLM0001233,2024-07-20,CEASUB001842,Star Suresh Agro,CEA0006,Scheme claim,58,57077.34,26274.23,Rejected,damaged in transit,complete
CEACLM0001234,22/08/2025,CEASUB000106,CITY VENKATESH TYRES,CEA0029,Bead damage,60,71515.79,22880.33,Approved,dealer says slow moving,duplicate suspected
CEACLM0001235,2025-07-21,CEADLR000217,Shree Prakash Tyres,CEA0030,Manufacturing defect,44,45613.53,28594.17,Pending photo,warranty defect,invoice missing
CEACLM0001236,12/12/2025,CEASUB001481,Royal Lokesh Stores,CEA0005,Manufacturing defect,23,29978.42,70.21,Open,batch issue,photo missing
CEACLM0001237,2025-02-03,CEADLR000407,Mahalakshmi Meena Tyres,CEA0029,Warranty claim,55,63227.69,59018.39,Approved,damaged in transit,photo missing
CEACLM0001238,2026-02-10,CEASUB000500,Balaji Suresh Chemicals,CEA0023,Transit damage,8,76538.50,12117.57,Open,damaged in transit,complete
CEACLM0001239,2025-08-20,CEASUB004111,Modern Hari Tyres,CEA0012,Tread wear,13,57800.54,11522.37,Open,dealer says slow moving,invoice missing
CEACLM0001240,2026-01-03,CEASUB001579,Royal Bala Agro,CEA0022,Transit damage,46,39565.64,33905.60,Rejected,batch issue,manual approval
CEACLM0001241,2025-08-12,CEASUB004259,Kaveri Arun Tyres,CEA0035,Manufacturing defect,39,21378.30,12187.84,Rejected,leakage,duplicate suspected
CEACLM0001242,2025-06-06,CEASUB003171,Kaveri Revathi Hardware,CEA0015,Tread wear,4,34327.62,17047.48,Approved,expired stock,manual approval
CEACLM0001243,2025-06-24,CEASUB004382,United Geetha Tyres,CEA0015,Bead damage,59,5868.72,1729.38,Open,batch issue,manual approval
CEACLM0001244,11/11/2024,CEASUB002054,Balaji Deepak Mart,CEA0037,Warranty claim,51,71273.04,35453.39,Settled,warranty defect,duplicate suspected
CEACLM0001245,2024-05-11,CEASUB000277,Balaji Jagan Corporation,CEA0029,Transit damage,42,45057.85,44925.23,Approved,expired stock,photo missing
CEACLM0001246,2025-04-01,CEASUB003158,Prime Bala Sales,CEA0026,Scheme claim,24,22588.39,19343.80,Rejected,batch issue,manual approval
CEACLM0001247,2025-01-07,CEASUB003457,Royal Ganesh Distributors,CEA0035,Manufacturing defect,13,18824.86,13132.02,Settled,batch issue,duplicate suspected
CEACLM0001248,25/04/2025,CEASUB003415,Vijaya Senthil Mart,CEA0011,Road hazard,56,32883.98,10125.64,Settled,batch issue,manual approval
CEACLM0001249,2026-02-16,CEASUB003194,Metro Venkatesh Tyres,CEA0025,Manufacturing defect,6,67117.41,22981.08,Open,batch issue,manual approval
CEACLM0001250,2024-05-18,CEASUB002408,Vijaya Karthik Distributors,CEA0020,Scheme claim,20,75065.49,70.80,Settled,warranty defect,complete
CEACLM0001251,2025-06-23,CEASUB001603,United Geetha Mart,CEA0008,Tread wear,37,72970.22,69098.20,Approved,dealer says slow moving,manual approval
CEACLM0001252,11-Sep-25,CEASUB001243,Lucky Lokesh Stores,CEA0035,Road hazard,57,28738.76,15986.93,Settled,leakage,photo missing
CEACLM0001253,2025-12-10,CEASUB001571,Sri Irfan Tyres,CEA0033,Road hazard,25,45083.88,24050.27,Approved,rate difference,invoice missing
CEACLM0001254,09-May-24,CEASUB002716,Sree Priya Sales,CEA0016,Warranty claim,51,3789.40,1579.55,Settled,wrong SKU billed,photo missing
CEACLM0001255,2025-06-27,CEASUB001900,Shree Hari Tyres,CEA0014,Road hazard,18,43389.21,10666.21,Settled,batch issue,complete
CEACLM0001256,2024-06-20,CEASUB003877,Sree Deepak Agro,CEA0015,Bead damage,25,24260.00,17348.86,Pending photo,warranty defect,invoice missing
CEACLM0001257,2025-04-27,CEASUB003159,Sri Sowmya Fertilisers,CEA0009,Bead damage,17,67867.20,4653.91,Rejected,warranty defect,invoice missing
CEACLM0001258,2025-11-15,CEADLR000495,Lucky Bala Enterprises,CEA0036,Road hazard,45,75293.39,62153.29,Settled,damaged in transit,duplicate suspected
CEACLM0001259,2024-04-30,CEADLR000659,Shree Ganesh Agro,CEA0006,Scheme claim,12,53464.47,29885.53,Approved,expired stock,photo missing
CEACLM0001260,2025-01-18,CEASUB004283,Ganesh Arun Agro,CEA0018,Manufacturing defect,15,68837.43,6402.61,Open,rate difference,complete
CEACLM0001261,2024-10-27,CEASUB001632,Balaji Jagan Tyres & Co,CEA0027,Tread wear,43,76540.03,64596.52,Approved,damaged in transit,photo missing
CEACLM0001262,2025-07-07,CEASUB004419,Murugan Manoj Paints,CEA0006,Warranty claim,1,63616.08,58500.35,Rejected,expired stock,complete
CEACLM0001263,2025-09-17,CEADLR000676,Sri Sowmya Chemicals,CEA0034,Bead damage,47,47213.39,865.92,Pending photo,batch issue,invoice missing
CEACLM0001264,2026-03-13,CEASUB004218,Mahalakshmi Suresh Tyres,CEA0020,Bead damage,13,44367.78,25731.46,Open,damaged in transit,invoice missing
CEACLM0001265,2025-04-15,CEASUB000695,Shree Suresh Tyres,CEA0031,Tread wear,10,78981.40,56602.89,Open,wrong SKU billed,photo missing
CEACLM0001266,08/02/2024,CEASUB002767,City Lokesh Tyres,CEA0025,Warranty claim,48,11103.95,4890.93,Approved,wrong SKU billed,manual approval
CEACLM0001267,2024-09-07,CEASUB002042,Modern Senthil Sales,CEA0010,Scheme claim,42,75512.71,3999.60,Rejected,dealer says slow moving,invoice missing
CEACLM0001268,2026-02-22,CEADLR000748,Murugan Kavya Agro,CEA0008,Bead damage,3,65307.63,16478.92,Open,damaged in transit,complete
CEACLM0001269,2024-10-21,CEASUB003243,Royal Ganesh Stores,CEA0007,Warranty claim,25,38768.00,3040.34,Approved,wrong SKU billed,complete
CEACLM0001270,2026-01-02,CEADLR000737,Kaveri Rafiq Paints,CEA0021,Manufacturing defect,39,79497.59,23487.58,Pending photo,damaged in transit,photo missing
CEACLM0001271,2025-10-23,CEASUB002212,Modern Farida Hardware Pvt,CEA0032,Road hazard,55,38765.10,19009.84,Settled,wrong SKU billed,manual approval
CEACLM0001272,10/07/2024,CEASUB002078,Star Manoj Tyres,CEA0036,Manufacturing defect,37,60931.28,9930.48,Pending photo,dealer says slow moving,invoice missing
CEACLM0001273,2026-01-23,CEASUB002874,Balaji Sowmya Agencies,CEA0002,Tread wear,24,23327.61,713.76,Credit note raised,rate difference,invoice missing
CEACLM0001274,2025-08-08,CEASUB002452,New Irfan Depot,CEA0032,Road hazard,43,15249.84,14619.22,Open,expired stock,complete
CEACLM0001275,2024-05-05,CEADLR000692,Mahalakshmi Suresh Distributors,CEA0034,Warranty claim,41,36135.02,18996.47,Approved,rate difference,invoice missing
CEACLM0001276,2026-03-06,CEASUB000420,Sree Venkatesh Tyres,CEA0030,Road hazard,27,55619.94,38882.23,Settled,leakage,invoice missing
CEACLM0001277,2025-08-06,CEADLR000665,Modern Hari Tyres,CEA0003,Manufacturing defect,12,39257.71,27646.41,Credit note raised,expired stock,duplicate suspected
CEACLM0001278,17/10/2024,CEASUB000895,Metro Lakshmi Stores,CEA0003,Road hazard,33,81381.03,12933.78,Approved,wrong SKU billed,invoice missing
CEACLM0001279,11/09/2025,CEASUB004393,Lucky Meena Tyres,CEA0037,Road hazard,40,16813.19,10907.95,Open,damaged in transit,manual approval
CEACLM0001280,2025-03-24,CEASUB002119,National Senthil Tyres,CEA0012,Manufacturing defect,53,52432.08,23580.20,Approved,wrong SKU billed,complete
CEACLM0001281,2025-01-31,CEADLR000576,Kaveri Revathi Services,CEA0030,Transit damage,54,34469.09,21144.69,Rejected,warranty defect,manual approval
CEACLM0001282,2024-11-28,CEASUB002156,MODERN ARUN AGRO,CEA0001,Scheme claim,12,83281.32,70449.10,Rejected,leakage,photo missing
CEACLM0001283,2025-04-02,CEASUB001392,Star Yusuf Tyres,CEA0038,Warranty claim,39,8158.58,3554.33,Settled,dealer says slow moving,manual approval
CEACLM0001284,09/22/2024,CEASUB004217,Star Lokesh Tyres,CEA0023,Bead damage,40,63811.75,46283.51,Credit note raised,warranty defect,photo missing
CEACLM0001285,2024-06-27,CEASUB001097,Vijaya Meena Depot,CEA0019,Tread wear,14,56367.14,38310.00,Pending photo,rate difference,manual approval
CEACLM0001286,2024-04-06,CEASUB002386,Star Lakshmi Tyres,CEA0029,Transit damage,33,62450.38,62167.17,Pending photo,damaged in transit,manual approval
CEACLM0001287,2025-08-08,CEADLR000184,Star Rafiq Services,CEA0020,Road hazard,3,26265.25,15728.58,Settled,dealer says slow moving,invoice missing
